YEAR_FIS,MONTH_NAME,MONTH_NUM,VENDOR,CAMPUS,ADDRESS1,CATEGORY1,TONS
2021,Sep,9,WM,CRC,285 Babcock St,Trash,9.7425
2021,Sep,9,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Sep,9,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Sep,9,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Sep,9,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Sep,9,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Sep,9,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Sep,9,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Sep,9,WM,CRC,34 Buswell St,Trash,9.7425
2021,Sep,9,WM,CRC,141 Carlton St,Trash,3.2475
2021,Sep,9,WM,CRC,855 Commonwealth Ave,Trash,24.35625
2021,Sep,9,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Sep,9,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Sep,9,WM,CRC,80 Ivy St,Trash,3.897
2021,Sep,9,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Sep,9,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Sep,9,WM,CRC,138 Mountfort St,Trash,3.897
2021,Sep,9,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Sep,9,WM,CRC,145 Bay State Rd,Trash,1.9485
2021,Sep,9,WM,CRC,853 Beacon St,Trash,1.851075
2021,Sep,9,WM,CRC,179 Amory St,Trash,3.897
2021,Sep,9,WM,CRC,113 Bay State Rd,Trash,3.897
2021,Sep,9,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Sep,9,WM,CRC,515 Park Dr,Trash,9.7425
2021,Sep,9,WM,CRC,120 Ashford St,Trash,
2021,Sep,9,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Sep,9,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Sep,9,WM,CRC,875 Beacon St,Trash,1.9485
2021,Sep,9,WM,CRC,635 Commonwealth Ave,Trash,0.0
2021,Sep,9,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Sep,9,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Sep,9,WM,CRC,37 Buswell St,Trash,9.7425
2021,Oct,10,WM,CRC,928 Commonwealth Ave,Trash,0.97425
2021,Oct,10,WM,CRC,120 Ashford St,Trash,
2021,Oct,10,WM,CRC,25-27 Aberdeen St,Trash,0.0
2021,Oct,10,WM,CRC,25-27 Aberdeen St,Trash,2.7766125
2021,Oct,10,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,Oct,10,WM,CRC,100 Ashford St,Trash,5.8455
2021,Oct,10,WM,CRC,120 Ashford St,Trash,1.299
2021,Oct,10,WM,CRC,120 Ashford St,Trash,6.495
2021,Oct,10,WM,CRC,2 Blandford St,Trash,9.7425
2021,Oct,10,WM,CRC,660 Beacon St,Trash,9.7425
2021,Oct,10,WM,CRC,512 Beacon St,Trash,5.8455
2021,Oct,10,WM,CRC,677 Beacon St,Trash,0.0
2021,Oct,10,WM,CRC,519 Beacon St,Trash,5.8455
2021,Oct,10,WM,CRC,650 Beacon St,Trash,9.7425
2021,Oct,10,WM,CRC,845 Beacon St,Trash,3.70215
2021,Oct,10,WM,CRC,285 Babcock St,Trash,7.794
2021,Oct,10,WM,CRC,285 Babcock St,Trash,9.7425
2021,Oct,10,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Oct,10,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Oct,10,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Oct,10,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Oct,10,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Oct,10,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Oct,10,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Oct,10,WM,CRC,34 Buswell St,Trash,9.7425
2021,Oct,10,WM,CRC,141 Carlton St,Trash,3.2475
2021,Oct,10,WM,CRC,855 Commonwealth Ave,Trash,16.2375
2021,Oct,10,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Oct,10,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Oct,10,WM,CRC,80 Ivy St,Trash,3.897
2021,Oct,10,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Oct,10,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Oct,10,WM,CRC,138 Mountfort St,Trash,3.897
2021,Oct,10,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Oct,10,WM,CRC,145 Bay State Rd,Trash,1.9485
2021,Oct,10,WM,CRC,853 Beacon St,Trash,1.851075
2021,Oct,10,WM,CRC,179 Amory St,Trash,3.897
2021,Oct,10,WM,CRC,113 Bay State Rd,Trash,3.897
2021,Oct,10,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Oct,10,WM,CRC,515 Park Dr,Trash,9.7425
2021,Oct,10,WM,CRC,120 Ashford St,Trash,
2021,Oct,10,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Oct,10,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Oct,10,WM,CRC,875 Beacon St,Trash,1.9485
2021,Oct,10,WM,CRC,635 Commonwealth Ave,Trash,0.0
2021,Oct,10,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Oct,10,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Oct,10,WM,CRC,37 Buswell St,Trash,9.7425
2021,Nov,11,WM,CRC,928 Commonwealth Ave,Trash,0.97425
2021,Nov,11,WM,CRC,120 Ashford St,Trash,
2021,Nov,11,WM,CRC,25-27 Aberdeen St,Trash,0.0
2021,Nov,11,WM,CRC,25-27 Aberdeen St,Trash,2.7766125
2021,Nov,11,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,Nov,11,WM,CRC,100 Ashford St,Trash,5.8455
2021,Nov,11,WM,CRC,120 Ashford St,Trash,1.299
2021,Nov,11,WM,CRC,120 Ashford St,Trash,6.495
2021,Nov,11,WM,CRC,2 Blandford St,Trash,9.7425
2021,Nov,11,WM,CRC,660 Beacon St,Trash,9.7425
2021,Nov,11,WM,CRC,512 Beacon St,Trash,5.8455
2021,Nov,11,WM,CRC,677 Beacon St,Trash,3.2475
2021,Nov,11,WM,CRC,519 Beacon St,Trash,5.8455
2021,Nov,11,WM,CRC,650 Beacon St,Trash,9.7425
2021,Nov,11,WM,CRC,845 Beacon St,Trash,3.70215
2021,Nov,11,WM,CRC,285 Babcock St,Trash,7.794
2021,Nov,11,WM,CRC,285 Babcock St,Trash,9.7425
2021,Nov,11,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Nov,11,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Nov,11,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Nov,11,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Nov,11,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Nov,11,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Nov,11,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Nov,11,WM,CRC,34 Buswell St,Trash,9.7425
2021,Nov,11,WM,CRC,141 Carlton St,Trash,3.2475
2021,Nov,11,WM,CRC,855 Commonwealth Ave,Trash,16.2375
2021,Nov,11,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Nov,11,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Nov,11,WM,CRC,80 Ivy St,Trash,3.897
2021,Nov,11,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Nov,11,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Nov,11,WM,CRC,138 Mountfort St,Trash,3.897
2021,Nov,11,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Nov,11,WM,CRC,145 Bay State Rd,Trash,1.9485
2021,Nov,11,WM,CRC,853 Beacon St,Trash,1.851075
2021,Nov,11,WM,CRC,179 Amory St,Trash,3.897
2021,Nov,11,WM,CRC,113 Bay State Rd,Trash,3.897
2021,Nov,11,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Nov,11,WM,CRC,515 Park Dr,Trash,9.7425
2021,Nov,11,WM,CRC,120 Ashford St,Trash,
2021,Nov,11,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Nov,11,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Nov,11,WM,CRC,875 Beacon St,Trash,1.9485
2021,Nov,11,WM,CRC,635 Commonwealth Ave,Trash,19.485
2021,Nov,11,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Nov,11,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Nov,11,WM,CRC,37 Buswell St,Trash,9.7425
2021,Nov,11,WM,CRC,10 Lenox St,Trash,0.9255375
2021,Jul,7,WM,CRC,775 Commonwealth Ave,Trash,0.0
2021,Jul,7,WM,CRC,100 Bay State Rd,Trash,0.0
2021,Jul,7,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Jul,7,WM,CRC,22 Babbit St,Trash,5.09
2021,Jul,7,WM,CRC,112 Bay State Rd,Trash,
2021,Jul,7,WM,CRC,730 Commonwealth Ave,Trash,5.99
2021,Jul,7,WM,CRC,700 Commonwealth Ave,Trash,10.47
2021,Jul,7,WM,CRC,24 Cummington St,Trash,0.0
2021,Jul,7,WM,CRC,14 Buswell St,Trash,6.45
2021,Jul,7,WM,CRC,30 Bay State Rd,Trash,2.77
2021,Jul,7,WM,CRC,140 Bay State Rd,Trash,3.22
2021,Jul,7,WM,CRC,595 Commonwealth Ave,Trash,0.39
2021,Jul,7,WM,CRC,91 Bay State Rd,Trash,3.86
2021,Jul,7,WM,CRC,881 Commonwealth Ave,Trash,6.84
2021,Jul,7,WM,CRC,10 Buick St,Trash,19.0
2021,Jul,7,WM,CRC,925 Commonwealth Ave,Trash,0.42
2021,Jul,7,WM,CRC,275 Babcock St,Trash,7.75
2021,Jul,7,WM,CRC,120 Ashford St,Trash,0.0
2021,Jul,7,WM,CRC,685 Commonwealth Ave,Trash,8.58
2021,Jul,7,WM,CRC,580 Commonwealth Ave,Trash,6.57
2021,Jul,7,WM,CRC,765 Commonwealth Ave,Trash,4.67
2021,Jul,7,WM,CRC,33 Harry Agganis Way,Trash,10.2
2021,Jul,7,WM,CRC,635 Commonwealth Ave,Trash,
2021,Jul,7,WM,CRC,100 Bay State Rd,Trash,
2021,Jul,7,WM,CRC,808 Commonwealth Ave,Trash,
2021,Jul,7,WM,CRC,120 Ashford St,Trash,11.37
2021,Jul,7,WM,CRC,820 Commonwealth Ave,Trash,0.85
2021,Jul,7,WM,CRC,808 Commonwealth Ave,Trash,0.0
2021,Jul,7,WM,CRC,949 Commonwealth Ave,Trash,
2021,Jul,7,WM,CRC,685 Commonwealth Ave,Trash,
2021,Jul,7,WM,CRC,820 Commonwealth Ave,Trash,
2021,Jul,7,WM,CRC,771 Commonwealth Ave,Trash,
2021,Jul,7,WM,CRC,275 Babcock St,Trash,0.0
2021,Jul,7,WM,CRC,14 Buswell St,Trash,1.48
2021,Jul,7,WM,CRC,515 Park Dr,Trash,
2021,Jul,7,WM,CRC,46 Mountfort St,Trash,
2021,Jul,7,WM,CRC,22 Babbit St,Trash,
2021,Jul,7,WM,CRC,33 Harry Agganis Way,Trash,
2021,Jul,7,WM,CRC,580 Commonwealth Ave,Trash,2.0
2021,Jul,7,WM,CRC,170 Bay State Rd,Trash,
2021,Jul,7,WM,CRC,10 Buick St,Trash,
2021,Jul,7,WM,CRC,700 Commonwealth Ave,Trash,0.94
2021,Aug,8,WM,CRC,775 Commonwealth Ave,Trash,0.0
2021,Aug,8,WM,CRC,100 Bay State Rd,Trash,2.96
2021,Aug,8,WM,CRC,111 Cummington Mall,Trash,6.82
2021,Aug,8,WM,CRC,22 Babbit St,Trash,6.65
2021,Aug,8,WM,CRC,112 Bay State Rd,Trash,
2021,Aug,8,WM,CRC,730 Commonwealth Ave,Trash,0.0
2021,Aug,8,WM,CRC,700 Commonwealth Ave,Trash,3.58
2021,Aug,8,WM,CRC,24 Cummington St,Trash,4.77
2021,Aug,8,WM,CRC,14 Buswell St,Trash,5.74
2021,Aug,8,WM,CRC,30 Bay State Rd,Trash,1.31
2021,Aug,8,WM,CRC,140 Bay State Rd,Trash,0.0
2021,Aug,8,WM,CRC,595 Commonwealth Ave,Trash,0.0
2021,Aug,8,WM,CRC,91 Bay State Rd,Trash,0.0
2021,Aug,8,WM,CRC,881 Commonwealth Ave,Trash,3.99
2021,Aug,8,WM,CRC,10 Buick St,Trash,0.52
2021,Aug,8,WM,CRC,925 Commonwealth Ave,Trash,0.8
2021,Aug,8,WM,CRC,275 Babcock St,Trash,1.6
2021,Aug,8,WM,CRC,120 Ashford St,Trash,0.0
2021,Aug,8,WM,CRC,685 Commonwealth Ave,Trash,0.0
2021,Aug,8,WM,CRC,580 Commonwealth Ave,Trash,2.11
2021,Aug,8,WM,CRC,765 Commonwealth Ave,Trash,0.0
2021,Aug,8,WM,CRC,33 Harry Agganis Way,Trash,3.25
2021,Aug,8,WM,CRC,635 Commonwealth Ave,Trash,
2021,Aug,8,WM,CRC,100 Bay State Rd,Trash,
2021,Aug,8,WM,CRC,808 Commonwealth Ave,Trash,
2021,Aug,8,WM,CRC,120 Ashford St,Trash,8.41
2021,Aug,8,WM,CRC,820 Commonwealth Ave,Trash,1.83
2021,Aug,8,WM,CRC,808 Commonwealth Ave,Trash,1.4
2021,Aug,8,WM,CRC,949 Commonwealth Ave,Trash,
2021,Aug,8,WM,CRC,685 Commonwealth Ave,Trash,
2021,Aug,8,WM,CRC,820 Commonwealth Ave,Trash,
2021,Aug,8,WM,CRC,771 Commonwealth Ave,Trash,
2021,Aug,8,WM,CRC,275 Babcock St,Trash,2.22
2021,Aug,8,WM,CRC,14 Buswell St,Trash,0.0
2021,Aug,8,WM,CRC,515 Park Dr,Trash,3.95
2021,Aug,8,WM,CRC,46 Mountfort St,Trash,2.79
2021,Aug,8,WM,CRC,22 Babbit St,Trash,
2021,Aug,8,WM,CRC,33 Harry Agganis Way,Trash,
2021,Aug,8,WM,CRC,580 Commonwealth Ave,Trash,7.25
2021,Aug,8,WM,CRC,170 Bay State Rd,Trash,2.33
2021,Aug,8,WM,CRC,10 Buick St,Trash,
2021,Aug,8,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Sep,9,WM,CRC,775 Commonwealth Ave,Trash,4.98
2021,Sep,9,WM,CRC,100 Bay State Rd,Trash,7.85
2021,Sep,9,WM,CRC,111 Cummington Mall,Trash,4.56
2021,Sep,9,WM,CRC,22 Babbit St,Trash,0.0
2021,Sep,9,WM,CRC,112 Bay State Rd,Trash,
2021,Sep,9,WM,CRC,730 Commonwealth Ave,Trash,6.83
2021,Sep,9,WM,CRC,700 Commonwealth Ave,Trash,31.49
2021,Sep,9,WM,CRC,24 Cummington St,Trash,3.16
2021,Sep,9,WM,CRC,14 Buswell St,Trash,5.16
2021,Sep,9,WM,CRC,30 Bay State Rd,Trash,6.42
2021,Sep,9,WM,CRC,140 Bay State Rd,Trash,0.0
2021,Sep,9,WM,CRC,595 Commonwealth Ave,Trash,0.0
2021,Sep,9,WM,CRC,91 Bay State Rd,Trash,0.0
2021,Sep,9,WM,CRC,881 Commonwealth Ave,Trash,0.0
2021,Sep,9,WM,CRC,10 Buick St,Trash,14.09
2021,Sep,9,WM,CRC,925 Commonwealth Ave,Trash,3.96
2021,Sep,9,WM,CRC,275 Babcock St,Trash,42.58
2021,Sep,9,WM,CRC,120 Ashford St,Trash,0.0
2021,Sep,9,WM,CRC,685 Commonwealth Ave,Trash,0.0
2021,Sep,9,WM,CRC,580 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,765 Commonwealth Ave,Trash,12.79
2021,Sep,9,WM,CRC,33 Harry Agganis Way,Trash,8.7
2021,Sep,9,WM,CRC,635 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,100 Bay State Rd,Trash,
2021,Sep,9,WM,CRC,808 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,120 Ashford St,Trash,14.67
2021,Sep,9,WM,CRC,820 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,808 Commonwealth Ave,Trash,1.82
2021,Sep,9,WM,CRC,949 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,685 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,820 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,771 Commonwealth Ave,Trash,
2021,Sep,9,WM,CRC,275 Babcock St,Trash,4.58
2021,Sep,9,WM,CRC,14 Buswell St,Trash,0.0
2021,Sep,9,WM,CRC,515 Park Dr,Trash,2.79
2021,Sep,9,WM,CRC,46 Mountfort St,Trash,2.49
2021,Sep,9,WM,CRC,22 Babbit St,Trash,
2021,Sep,9,WM,CRC,855 Commonwealth Ave,Trash,1.35
2021,Sep,9,WM,CRC,580 Commonwealth Ave,Trash,2.46
2021,Sep,9,WM,CRC,170 Bay State Rd,Trash,2.78
2021,Sep,9,WM,CRC,10 Buick St,Trash,
2021,Sep,9,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Oct,10,WM,CRC,775 Commonwealth Ave,Trash,0.0
2021,Oct,10,WM,CRC,100 Bay State Rd,Trash,15.7
2021,Oct,10,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Oct,10,WM,CRC,22 Babbit St,Trash,8.56
2021,Oct,10,WM,CRC,112 Bay State Rd,Trash,
2021,Oct,10,WM,CRC,730 Commonwealth Ave,Trash,0.0
2021,Oct,10,WM,CRC,700 Commonwealth Ave,Trash,27.82
2021,Oct,10,WM,CRC,24 Cummington St,Trash,3.24
2021,Oct,10,WM,CRC,14 Buswell St,Trash,6.61
2021,Oct,10,WM,CRC,30 Bay State Rd,Trash,9.06
2021,Oct,10,WM,CRC,140 Bay State Rd,Trash,10.46
2021,Oct,10,WM,CRC,595 Commonwealth Ave,Trash,6.93
2021,Oct,10,WM,CRC,91 Bay State Rd,Trash,6.69
2021,Oct,10,WM,CRC,881 Commonwealth Ave,Trash,4.27
2021,Oct,10,WM,CRC,10 Buick St,Trash,3.96
2021,Oct,10,WM,CRC,925 Commonwealth Ave,Trash,1.91
2021,Oct,10,WM,CRC,275 Babcock St,Trash,42.08
2021,Oct,10,WM,CRC,120 Ashford St,Trash,7.04
2021,Oct,10,WM,CRC,685 Commonwealth Ave,Trash,0.0
2021,Oct,10,WM,CRC,580 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,765 Commonwealth Ave,Trash,0.0
2021,Oct,10,WM,CRC,33 Harry Agganis Way,Trash,16.34
2021,Oct,10,WM,CRC,635 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,100 Bay State Rd,Trash,
2021,Oct,10,WM,CRC,808 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,120 Ashford St,Trash,
2021,Oct,10,WM,CRC,820 Commonwealth Ave,Trash,3.47
2021,Oct,10,WM,CRC,808 Commonwealth Ave,Trash,1.82
2021,Oct,10,WM,CRC,949 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,685 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,820 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,771 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,275 Babcock St,Trash,
2021,Oct,10,WM,CRC,14 Buswell St,Trash,0.0
2021,Oct,10,WM,CRC,515 Park Dr,Trash,
2021,Oct,10,WM,CRC,46 Mountfort St,Trash,
2021,Oct,10,WM,CRC,22 Babbit St,Trash,
2021,Oct,10,WM,CRC,855 Commonwealth Ave,Trash,
2021,Oct,10,WM,CRC,580 Commonwealth Ave,Trash,0.72
2021,Oct,10,WM,CRC,170 Bay State Rd,Trash,
2021,Oct,10,WM,CRC,10 Buick St,Trash,
2021,Oct,10,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Nov,11,WM,CRC,775 Commonwealth Ave,Trash,8.34
2021,Nov,11,WM,CRC,100 Bay State Rd,Trash,7.45
2021,Nov,11,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Nov,11,WM,CRC,22 Babbit St,Trash,9.13
2021,Nov,11,WM,CRC,112 Bay State Rd,Trash,
2021,Nov,11,WM,CRC,730 Commonwealth Ave,Trash,6.96
2021,Nov,11,WM,CRC,700 Commonwealth Ave,Trash,24.26
2021,Nov,11,WM,CRC,24 Cummington St,Trash,3.02
2021,Nov,11,WM,CRC,14 Buswell St,Trash,4.8
2021,Nov,11,WM,CRC,30 Bay State Rd,Trash,9.71
2021,Nov,11,WM,CRC,140 Bay State Rd,Trash,10.46
2021,Nov,11,WM,CRC,595 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,91 Bay State Rd,Trash,
2021,Nov,11,WM,CRC,881 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,10 Buick St,Trash,8.49
2021,Nov,11,WM,CRC,925 Commonwealth Ave,Trash,4.23
2021,Nov,11,WM,CRC,275 Babcock St,Trash,38.35
2021,Nov,11,WM,CRC,120 Ashford St,Trash,7.62
2021,Nov,11,WM,CRC,685 Commonwealth Ave,Trash,0.0
2021,Nov,11,WM,CRC,580 Commonwealth Ave,Trash,5.55
2021,Nov,11,WM,CRC,765 Commonwealth Ave,Trash,0.0
2021,Nov,11,WM,CRC,33 Harry Agganis Way,Trash,8.38
2021,Nov,11,WM,CRC,635 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,100 Bay State Rd,Trash,
2021,Nov,11,WM,CRC,808 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,120 Ashford St,Trash,
2021,Nov,11,WM,CRC,820 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,808 Commonwealth Ave,Trash,2.04
2021,Nov,11,WM,CRC,949 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,685 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,820 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,771 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,275 Babcock St,Trash,
2021,Nov,11,WM,CRC,14 Buswell St,Trash,0.0
2021,Nov,11,WM,CRC,515 Park Dr,Trash,
2021,Nov,11,WM,CRC,46 Mountfort St,Trash,
2021,Nov,11,WM,CRC,22 Babbit St,Trash,
2021,Nov,11,WM,CRC,855 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,580 Commonwealth Ave,Trash,
2021,Nov,11,WM,CRC,170 Bay State Rd,Trash,
2021,Nov,11,WM,CRC,10 Buick St,Trash,
2021,Nov,11,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Dec,12,WM,CRC,775 Commonwealth Ave,Trash,6.98
2021,Dec,12,WM,CRC,100 Bay State Rd,Trash,6.75
2021,Dec,12,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Dec,12,WM,CRC,22 Babbit St,Trash,
2021,Dec,12,WM,CRC,112 Bay State Rd,Trash,
2021,Dec,12,WM,CRC,730 Commonwealth Ave,Trash,3.98
2021,Dec,12,WM,CRC,700 Commonwealth Ave,Trash,14.26
2021,Dec,12,WM,CRC,24 Cummington St,Trash,3.28
2021,Dec,12,WM,CRC,14 Buswell St,Trash,7.8
2021,Dec,12,WM,CRC,30 Bay State Rd,Trash,9.02
2021,Dec,12,WM,CRC,140 Bay State Rd,Trash,
2021,Dec,12,WM,CRC,595 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,91 Bay State Rd,Trash,
2021,Dec,12,WM,CRC,881 Commonwealth Ave,Trash,3.67
2021,Dec,12,WM,CRC,10 Buick St,Trash,7.17
2021,Dec,12,WM,CRC,925 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,275 Babcock St,Trash,23.68
2021,Dec,12,WM,CRC,120 Ashford St,Trash,9.86
2021,Dec,12,WM,CRC,685 Commonwealth Ave,Trash,9.69
2021,Dec,12,WM,CRC,580 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,765 Commonwealth Ave,Trash,0.0
2021,Dec,12,WM,CRC,33 Harry Agganis Way,Trash,7.94
2021,Dec,12,WM,CRC,635 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,100 Bay State Rd,Trash,
2021,Dec,12,WM,CRC,808 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,120 Ashford St,Trash,
2021,Dec,12,WM,CRC,820 Commonwealth Ave,Trash,2.78
2021,Dec,12,WM,CRC,808 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,949 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,685 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,820 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,771 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,275 Babcock St,Trash,
2021,Dec,12,WM,CRC,14 Buswell St,Trash,0.0
2021,Dec,12,WM,CRC,515 Park Dr,Trash,
2021,Dec,12,WM,CRC,46 Mountfort St,Trash,
2021,Dec,12,WM,CRC,22 Babbit St,Trash,
2021,Dec,12,WM,CRC,855 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,580 Commonwealth Ave,Trash,
2021,Dec,12,WM,CRC,170 Bay State Rd,Trash,
2021,Dec,12,WM,CRC,10 Buick St,Trash,
2021,Dec,12,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Dec,12,WM,CRC,928 Commonwealth Ave,Trash,0.97425
2021,Dec,12,WM,CRC,120 Ashford St,Trash,
2021,Dec,12,WM,CRC,25-27 Aberdeen St,Trash,0.0
2021,Dec,12,WM,CRC,25-27 Aberdeen St,Trash,2.7766125
2021,Dec,12,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,Dec,12,WM,CRC,100 Ashford St,Trash,5.8455
2021,Dec,12,WM,CRC,120 Ashford St,Trash,1.299
2021,Dec,12,WM,CRC,120 Ashford St,Trash,6.495
2021,Dec,12,WM,CRC,2 Blandford St,Trash,9.7425
2021,Dec,12,WM,CRC,660 Beacon St,Trash,9.7425
2021,Dec,12,WM,CRC,512 Beacon St,Trash,5.8455
2021,Dec,12,WM,CRC,677 Beacon St,Trash,3.2475
2021,Dec,12,WM,CRC,519 Beacon St,Trash,5.8455
2021,Dec,12,WM,CRC,650 Beacon St,Trash,9.7425
2021,Dec,12,WM,CRC,845 Beacon St,Trash,3.70215
2021,Dec,12,WM,CRC,285 Babcock St,Trash,7.794
2021,Dec,12,WM,CRC,285 Babcock St,Trash,9.7425
2021,Dec,12,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Dec,12,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Dec,12,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Dec,12,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Dec,12,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Dec,12,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Dec,12,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Dec,12,WM,CRC,34 Buswell St,Trash,9.7425
2021,Dec,12,WM,CRC,141 Carlton St,Trash,3.2475
2021,Dec,12,WM,CRC,855 Commonwealth Ave,Trash,16.2375
2021,Dec,12,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Dec,12,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Dec,12,WM,CRC,80 Ivy St,Trash,3.897
2021,Dec,12,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Dec,12,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Dec,12,WM,CRC,138 Mountfort St,Trash,3.897
2021,Dec,12,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Dec,12,WM,CRC,145 Bay State Rd,Trash,1.9485
